company_id,company_name,tmdbId
34999,Bauer Martinez Studios,26125
35002,Lucky 7 Productions LLC,26125
4574,Dark Horse Indie,26765
4575,Vivendi Entertainment,26765
3486,DreamWorks Home Entertainment,5707
4703,Shadow Entertainment,26961
3689,East Wing Holdings,1450
11552,SAJ,1450
11553,Beijing Happy Pictures Cultural Communications Co.,1450
1394,Black Forest Films,101006
7777,Slot Machine,101006
20008,CMW Films,101006
35558,Eddie Saeta S.A.,101006
39339,4L,101006
5,Columbia Pictures,52429
16677,Gekko Film Corp.,81895
311,Procirep,46335
851,MEDIA Programme of the European Union,46335
5358,Canal+,46335
6301,CinéCinéma,46335
6916,Arte France Cinéma,46335
11246,Région Ile-de-France,46335
18367,Centre National de la Cinématographie (CNC),46335
27124,Pierre Grise Productions,46335
28699,Cinemaundici,46335
78963,Ministère de la Culture Italien,46335
771,Mandate Pictures,18476
2481,Platinum Dunes,18476
14718,Radar Pictures,18476
3119,Ashutosh Gowariker Productions,15774
2224,Plum Pictures,20107
16260,SHRINK Media Inc.,20107
42696,Basra Entertainment,20107
138,Schramm Film Koerner & Weber,12161
5766,ARTE,12161
7333,Bayerischer Rundfunk (BR),12161
6584,Gemini Films,101342
8492,Radiotelevisão Portuguesa (RTP),101342
11143,Madragoa Filmes,101342
181,Channel Four Films,41970
2458,Tartan Films,41970
4606,Zweites Deutsches Fernsehen (ZDF),41970
12745,British Screen Productions,41970
31596,Anglo International Films,41970
3054,Golden Way Films Ltd.,21521
6379,Golden Harvest Company Ltd.,21521
5958,Defilm,44027
11610,Absurda,44027
157,SVT Drama,143098
55392,Marko Röhr Productions,143098
200,Corazón International,31175
6419,Biograf Jan Svěrák,31175
486,Portobello Pictures,22274
2441,Fandango,22274
44171,Phoenix Film Investments,22274
10001,Andy Warhol Productions,4579
17763,Sunchild Productions,32097
92213,G.M.F. Productions,32097
850,Eurimages,83430
2345,Lemming Film,83430
2362,Bo Films,83430
3984,Entre Chien et Loup,83430
7976,CinemArt,83430
8708,Kodak,83430
11237,ZDF/Arte,83430
11933,Tax Shelter ING Invest de Tax Shelter Productions,83430
12340,Ma.Ja.De Filmproduktion,83430
12341,CFWB,83430
12342,Cineworx,83430
12343,Farbfilm-Verleih,83430
12344,Flanders Audiovisual Fund (VAF),83430
12345,Imagine Film,83430
12346,Mitteldeutsche Medienförderung (MDM),83430
12347,NFF,83430
12348,Nationale Loterij van België,83430
12349,Rotterdam Film Festival,83430
12350,Société des Auteurs et Compositeurs Dramatiques (SACD),83430
12351,VRT / Canvas,83430
12352,Wallimage,83430
12353,i2i Media Programme,83430
6194,Warner Bros.,13634
11529,Casa de Filme Trei,144089
11530,Centrul de Productie Cinematografica Bucuresti,144089
17096,VAE Productions,40229
2613,Futurikon,10800
2726,Emperor Motion Pictures,25676
12,New Line Cinema,44941
97,Castle Rock Entertainment,44941
225,BIM Distribuzione,25205
591,France 3 Cinéma,25205
837,Oï  Oï  Oï Productions,25205
850,Eurimages,25205
856,Wild Bunch,25205
1370,Castel Film Romania,25205
2612,Les Productions du Trésor,25205
5358,Canal+,25205
6301,CinéCinéma,25205
6896,EuropaCorp,25205
7466,Radio Télévision Belge Francophone (RTBF),25205
11244,France 3 (FR 3),25205
11246,Région Ile-de-France,25205
11919,Belgacom TV,25205
11933,Tax Shelter ING Invest de Tax Shelter Productions,25205
12407,Panache Productions,25205
75615,"Fonds d'Action de la Sacem, Le",25205
8751,512K Entertainment,14981
73344,Baca Productions,14981
104,Canal Plus,45699
3346,Rainmark Films,17606
1804,North by Northwest Entertainment,25594
3312,Martini Films,25594
52010,Paramount Famous Productions,25594
83587,Pure Pictures Entertainment,25594
925,Nu Image Films,25602
10254,Millennium Films,25602
16269,RealReel,101376
181,Channel Four Films,49956
7281,British Film Institute (BFI),49956
9210,Film Four International,49956
19160,Les Films Marcel Pagnol,43844
11672,Nimbus Film Productions,15930
10650,Cinéas,65642
87589,j.j. films,86303
6194,Warner Bros.,52229
47,Constantin Film,2395
356,TF1 Films Productions,2395
866,Pathé Renn Productions,2395
1992,La Petite Reine,2395
1994,Tri Pictures,2395
1995,Sorolla Films,2395
1996,Novo RPI,2395
5358,Canal+,2395
8676,uFilm,2395
9335,Canal+ España,2395
11921,Le Tax Shelter du Gouvernement Fédéral de Belgique,2395
20409,Les Editions Albert René,2395
11589,Bidangil Pictures,13855
11590,Fine Cut,13855
11591,Hanhwa Venture Capital,13855
11592,Silk Road,13855
729,Why Not Productions,83994
1976,Film Science,5761
15276,Channel 4 Television Corporation,57978
18259,Central Productions,57978
77482,Mostpoint,57978
15278,British Broadcasting Corporation (BBC),23999
5070,Shôchiku Eiga,42720
9182,Sozosha,42720
3991,"Asylum, The",17911
37732,Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),32559
74691,Polski Instytut Sztuki Filmowej (współfinansowanie),32559
75430,Studio filmowe Oko (koprodukcja),32559
33168,Forum Ljubljana,253476
41355,Delirium,253476
688,Rankin/Bass Productions,13382
8813,Videocraft International,13382
774,Valkyrie Films,13358
1975,Sneak Preview Entertainment,13358
1267,Ecosse Films,33511
2452,UK Film Council,33511
9349,Film4,33511
9987,Lipsync Productions,33511
91542,Aver Media,33511
91543,North West Vision,33511
1063,Brightlight Pictures,23410
4251,Anagram Pictures Inc.,23410
7320,Telefilm Canada,23410
11550,Corus Entertainment,23410
23654,Etch Media,23410
23655,Artifact Films,23410
21899,Michael Mailer Films,22164
62556,Remarkable Films,22164
10254,Millennium Films,15255
94362,Nu Image Bulgaria,15255
3781,Vidhu Vinod Chopra Productions,20453
1569,Yash Raj Films,4253
14377,J. Arthur Rank Organisation,43346
35746,La Société des Films Sirius,43346
33,Universal Pictures,40083
12443,Newman-Foreman Company,40083
7961,Gaumont International,61864
7429,HBO Films,59390
2266,Bold Films,22894
6194,Warner Bros.,15807
14646,Pickford Corporation,85507
4,Paramount Pictures,72241
306,Twentieth Century Fox Film Corporation,22404
15224,Film Tank,27567
40230,Forastero,27567
62281,Diroriro,27567
10618,Filmstudio Bucuresti,147692
14159,Seven Arts Pictures,41787
14723,Carolco Pictures,41787
15117,New Visions Pictures,41787
1153,Act III Communications,106482
4573,Castel Film Studio,26752
441,Columbia Pictures Corporation,48609
6407,Blake Edwards,48609
988,Kojo Pictures,21033
4271,Insight Productions,23988
3706,Manga,21453
4288,Madhouse,21453
14962,Italia Film,5153
6194,Warner Bros.,17836
29716,TOEI Company,51429
441,Columbia Pictures Corporation,32130
5,Columbia Pictures,126083
119,Danmarks Radio (DR),13522
823,Telepool,13522
2800,AMC Pictures,13522
2802,TV4 Sweden,13522
4250,Molinare Studios,13522
5975,Yleisradio (YLE),13522
6416,Svensk Filmindustri,13522
6417,Film i Väst,13522
9375,Juonifilmi,13522
22675,Arion Communications Ltd.,13522
22676,Dagsljus Filmequipment,13522
24991,Sheba Films,13522
24993,Europa Film Sound Production,13522
56050,SF Norge A/S,13522
64202,Tju-Bang Film,13522
882,Toho Company,47370
5121,Dante's Inferno Animation,31156
72965,Ed Adlum and Mike Findlay Productions,84104
215,Double Feature Films,27569
5490,CBS Films,27569
441,Columbia Pictures Corporation,120109
22858,Niama Film,8349
6639,Televisión Española (TVE),75877
53255,Ganesh Pictures,75877
441,Columbia Pictures Corporation,43891
14950,B.P. Schulberg Productions,43891
60824,Harvey Mason Media,33295
4732,Red Envelope Entertainment,16453
8858,NetFlix,16453
20942,Sixth Way Productions,16453
21225,The Claw,16453
21226,Anacol Productions Inc.,16453
21227,Billios,16453
8299,Krasnoff Foster Productions,13477
9195,Touchstone Pictures,13477
66966,Film Production Consultants,13477
152,Icon Productions,12201
288,BBC Films,12201
3281,GK Films,12201
6194,Warner Bros.,12201
328,TLA Releasing,47554
5488,Fox Film Corporation,33395
5632,Milky Way Image Company,14016
9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),94706
16375,Igeldo Zine Produkzioak,94706
48911,Euskal Média S.A.,94706
1854,Dan Films,26466
2452,UK Film Council,26466
3207,Pictures in Paradise,26466
4024,Pacific Film and Television Commission,26466
4564,Icon Entertainment International,26466
13502,Framestore,26466
80386,Triangle Films,26466
484,De Laurentiis Entertainment Group (DEG),99749
1988,Epic Productions,79509
8411,Metro-Goldwyn-Mayer (MGM),46623
6194,Warner Bros.,52863
441,Columbia Pictures Corporation,92283
88319,Janel Productions,92283
5542,Toei Animation,42137
6896,EuropaCorp,8952
12113,Canadian Broadcasting Corporation (CBC),40724
15276,Channel 4 Television Corporation,40724
92046,Anne of Green Gables Productions,40724
11391,Tribeca Productions,71825
36146,Meir Teper,71825
6,RKO Radio Pictures,33630
2054,Ruby Films,33602
7429,HBO Films,33602
694,StudioCanal,12169
5358,Canal+,12169
6586,TPS Star,12169
12096,Mandarin Films,12169
15671,France 2 Cinéma,12169
13096,Neue Constantin Film,252407
306,Twentieth Century Fox Film Corporation,43333
2730,Motown Productions,42212
15058,Casablanca Filmworks,42212
33,Universal Pictures,33728
1030,Magnolia Pictures,27989
24133,Night and Day Pictures,27989
51996,All For A Films,27989
1360,Glass Eye Pix,25983
23457,MPI Media Group,25983
6194,Warner Bros.,42683
93020,Time Movies,271677
288,BBC Films,24469
1049,Kasander Film Company,24469
1420,ContentFilm,24469
2452,UK Film Council,24469
1569,Yash Raj Films,11518
2132,Veit Helmer-Filmproduktion,7344
2134,Film und Fernseh Fonds Bayern,7344
200,Corazón International,4887
1760,Dorje Film,4887
4231,Yeni Sinemacilar,4887
254,Pandora Filmproduktion,51022
75151,Cobra Film Department,51022
4343,Showtime Networks,31578
3359,Eastern Productions,18670
6438,Muse Entertainment Enterprises,59013
12,New Line Cinema,32856
4194,Karz Entertainment,32856
60018,Rice Films,32856
33,Universal Pictures,7978
4403,Stuber Productions,7978
7295,Relativity Media,7978
3545,Big Screen Entertainment Group,60086
4,Paramount Pictures,11324
562,Appian Way,11324
11317,Phoenix Pictures,11324
23243,Sikelia Productions,11324
6438,Muse Entertainment Enterprises,81382
49,El Deseo,8898
3703,Adlabs Films Ltd.,17334
6127,Metro-Goldwyn-Mayer Pictures,17334
13816,Hyde Park Entertainment,17334
13817,Brass Hat Films,17334
7437,IM Global,26715
11546,Bombshell Pictures,26715
1380,Australian Film Finance Corporation,19311
1266,Octagon Films,38448
5267,Irish Film Board,38448
5703,Wayfare Entertainment,38448
5704,Little Wave Productions,38448
19961,Start Motion Pictures,38448
40605,Radio Telefís Éireann (RTÉ),38448
14085,Hardy Pictures,45988
69352,West Bay One,20047
69353,Cinepro Pictures,20047
223,Les Films du Losange,81399
55893,Studios Africa,81399
3449,WGBH,13949
15788,Clerkenwell Films,13949
235,Nordisk Film,24253
3221,Sveriges Television (SVT),24253
4606,Zweites Deutsches Fernsehen (ZDF),24253
5747,ZDF Enterprises,24253
7446,Svenska Filminstitutet (SFI),24253
17513,Film i Väst,24253
33821,Filmpool Stockholm Mälardalen,24253
33822,Spiltan Underhållning,24253
289,Ingenious Film Partners,32657
436,1492 Pictures,32657
444,Dune Entertainment,32657
711,Fox 2000 Pictures,32657
5219,Sunswept Entertainment,32657
6332,Dune Entertainment III,32657
10893,Big Screen Productions,32657
28431,TCF Vancouver Productions,32657
6194,Warner Bros.,23742
1184,Procinex,36457
1980,Woodfall Film Productions,36457
4518,Topsail Entertainment,27561
64031,Trailer Park Productions,27561
264,Studio Babelsberg,11439
265,Runteam Ltd.,11439
355,R.P. Productions,11439
15671,France 2 Cinéma,11439
4,Paramount Pictures,42586
15152,Geoffrey Productions,42586
4621,Gébéka Films,26963
23948,Cartoon Saloon,26963
20728,72nd Street Productions,32868
20729,Candleridge Entertainment,32868
893,Stanley Kramer Productions,30298
3929,Robert Simonds Productions,23172
7295,Relativity Media,23172
46062,Spy Next Door,23172
6194,Warner Bros.,29381
306,Twentieth Century Fox Film Corporation,42295
386,Paris Films Productions,67736
1679,Lux Film,67736
3282,Larry Levinson Productions,25950
4056,Hallmark Entertainment,25950
6355,Silverstar Ltd.,25950
921,Next Wednesday Productions,32124
3788,Gigantic Pictures,32124
784,Himenóptero,26428
2674,Telecinco Cinema,26428
5444,Mod Producciones,26428
7636,Nimar Studios,26428
9335,Canal+ España,26428
9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),26428
19927,Government of Malta,26428
7514,Galaxy Pictures Limited,56931
7294,Reliance Entertainment,12273
1512,John Wells Productions,22805
5649,JCE Movies,20083
854,Sofica Europacorp,15357
5358,Canal+,15357
6301,CinéCinéma,15357
6896,EuropaCorp,15357
7799,TF1 International,15357
7832,CiBy 2000,15357
3767,Rockaway the Movie,20406
3768,Off Hollywood Pictures,20406
3769,Panamax Films,20406
3770,Crook Brothers Productions,20406
5843,Renegade Pictures,18489
246,Film Council,19962
4056,Hallmark Entertainment,19962
52618,Artists Independent Productions,19962
4916,Penn Station Entertainment,29427
6735,Participant Media,29427
6736,Imagenation Abu Dhabi FZ,29427
12807,Overture Films,29427
3287,Screen Gems,22971
806,Téléfilm Canada,45576
50910,Eye Steel Film,45576
444,Dune Entertainment,23023
6332,Dune Entertainment III,23023
7392,Twentieth Century Fox,23023
10221,Walden Media,23023
22881,Mayhem Pictures,23023
72389,Blumhouse,23023
11332,La Sept-Arte,63195
28190,13 Productions,63195
74215,Le Musée d'Orsay,63195
5120,Mosfilm,20871
110,Impéria,14235
208,Bac Films,14235
35,Lions Gate Films,25967
2274,Element Films,25967
7310,Bord Scannan na hEireann / Irish Film Board,25967
9349,Film4,25967
10441,The Bureau,25967
21772,Castle Films,25967
1936,Bocaboca Producciones S.A.,5595
1937,Notro Films,5595
3631,Filmax,10664
2763,Tonic Films,28739
3019,Wingman Productions,28739
4560,Tunnel Post,28739
5321,Proud Mary Entertainment,28739
5322,Aloe Entertainment,28739
21840,Morningstar Films,28739
25947,Carr Miller Entertainment,28739
3330,Chloe Productions,17473
3331,TPW Films,17473
3332,Wiseau-Films,17473
12982,Suomen Filmiteollisuus,224642
38212,FJ Filmi,117499
43,Fox Searchlight Pictures,26022
2343,Red Chillies Entertainment,26022
4450,Foxstar,26022
2,Walt Disney Pictures,12155
598,Team Todd,12155
8601,Tim Burton Productions,12155
16314,Roth Films,12155
20004,"Zanuck Company, The",12155
2565,La Parti Production,40623
5862,Made in Productions,40623
5863,Beast Productions,40623
5864,Gebeka Films,40623
5865,Les Films du GrognonRTBF,40623
5866,Les films du grognon,40623
5867,RTBF,40623
33,Universal Pictures,22972
694,StudioCanal,22972
6452,Dentsu,22972
7295,Relativity Media,22972
10163,Working Title Films,22972
4985,20th Century Pictures,119819
7437,IM Global,29182
10039,Anonymous Content,29182
24419,Passenger,29182
24420,Twilight Production & Entertainment,29182
24421,Omni Films,29182
24422,Prescience Media,29182
10253,Samuel Bronston Productions,17277
5766,ARTE,24424
11631,Inosan,24424
16053,Das Kleine Fernsehspiel (ZDF),24424
32545,Twenty Twenty Vision Filmproduktion GmbH,24424
1076,Apipoulaï,26389
1115,M6 Films,26389
5358,Canal+,26389
6586,TPS Star,26389
6877,Grive Productions,26389
6896,EuropaCorp,26389
11261,M6,26389
34774,W9,26389
4,Paramount Pictures,61880
8411,Metro-Goldwyn-Mayer (MGM),31515
13959,Russflix,31515
52010,Paramount Famous Productions,20618
5325,PFI Studios,28925
22199,Trees Pictures,28925
22972,Passworld,28925
44455,Viktorija Film,28925
46089,Talking Wolf Productions,28925
2650,Ealing Studios,23488
2651,Fragile Films,23488
13765,Lake Films,26771
74203,Glasgow Youth Theatre,26771
74205,Minor Miracle Film Cooperative,26771
5940,Avala Film,43012
11585,Harold Hecht Productions,43012
258,Scott Rudin Productions,27583
20899,Twins Financing,27583
33,Universal Pictures,6883
1138,Filmways Pictures,6883
925,Nu Image Films,26390
2435,Langley Productions,26390
4654,Thunder Road Productions,26390
8151,Fuqua Films,26390
10254,Millennium Films,26390
27,DreamWorks SKG,34016
54634,Mosaic,34016
2395,HanWay Films,25941
2452,UK Film Council,25941
5374,Marv Films,25941
7672,Mothcatcher Films,34195
3612,Sherazade Film Development,20471
4205,Groundswell Productions,20471
11029,QED International,20471
20748,Visitor Pictures,20471
3279,Vox3 Films,18514
20811,Now Films,18514
491,Summit Entertainment,23169
3520,Tube Pictures,18704
3065,American Broadcasting Company (ABC),15360
40031,Wiseman Film Productions,85521
10163,Working Title Films,36233
31080,Polygram Filmed Entertainment,36233
3635,20th Century Fox Home Entertainment,16763
22964,JR Canada Productions,16763
3921,The Film,16350
2779,Blue Star Pictures,15846
9,Gaumont,14765
1702,Medusa Produzione,14765
2490,LGM Productions,14765
9271,Hassen Brahiti / Studio Canal,14765
3960,ArieScope Pictures,44363
5855,A Bigger Boat,44363
6194,Warner Bros.,94182
8146,Splendid Film,34592
9155,Tokyo Movie Shinsha (TMS),59719
1500,"Copercines, Cooperativa Cinematográfica",30903
9152,Devon Film,30903
86357,MLR,30903
86358,Laurie International,30903
4543,MT2 Services,26623
4544,Fox Network,26623
6181,Svensk Filmindustri (SF),48145
2391,Devonshire Productions,29426
3240,Artfire Films,29426
6741,New Romero,29426
6742,Sudden Storm Productions,29426
23588,Blank of the Dead Productions,29426
78892,Filmo,217632
38212,FJ Filmi,195204
5452,Hartbreak Films,34335
3165,Funny Business Productions,16239
3245,First National Pictures,80196
6194,Warner Bros.,80196
5140,APT Films,31299
43,Fox Searchlight Pictures,34563
444,Dune Entertainment,34563
1975,Sneak Preview Entertainment,34563
55015,Pointe Studios,34563
5,Columbia Pictures,27573
333,Original Film,27573
7295,Relativity Media,27573
12199,Madhouse Entertainment,27573
5362,Next Generation TV & Film,32678
